,lread, lwrite, scall, sread, swrite, fork, exec, rchar, wchar, pgout, ppgout, pgfree, pgscan, atch, pgin, ppgin, pflt, vflt, runqsz, freemem, freeswap,usr
1144,0.0016260162601626016,0.0,0.11337209302325581,0.01976656626506024,0.00880895577170123,0.09940357852882703,0.036937541974479515,0.010719724062697047,0.008189986806471773,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0020505109189706433,0.10734607690597911,0.11658851113716297,0.0,0.1243735382559305,0.48325216154708595,0.9191919191919192
420,0.008130081300813009,0.008695652173913044,0.10594315245478036,0.026731927710843373,0.016516792071939807,0.07952286282306163,0.04701141705842847,0.08520482541954448,0.02435108673008819,0.017190569744597248,0.010857763300760045,0.005353728489483747,0.002425222312045271,0.006616882503072123,0.16997167138810199,0.13191620245377805,0.08557457212713937,0.14976553341148888,0.0004606661941885187,0.02071500167056465,0.4238990542465289,0.8787878787878788
1305,0.004878048780487805,0.0034782608695652175,0.16303294573643412,0.020143072289156627,0.014131033217104056,0.07902584493041749,0.03341168569509738,0.006482816656777647,0.013125755155891951,0.0073673870333988214,0.003257328990228013,0.03686424474187381,0.020889248181083266,0.003781075716041214,0.019688385269121814,0.011551211510201291,0.07645032229384309,0.08521395076201642,0.000885896527285613,0.006097560975609756,0.49300035440679213,0.9090909090909091
1650,0.005420054200542005,0.0,0.26816860465116277,0.0677710843373494,0.026610387227014132,0.35785288270377735,0.38952316991269303,0.10868118736321783,0.014441219359766683,0.1055992141453831,0.2757871878393051,0.2107074569789675,0.1650767987065481,0.00567161357406182,0.26770538243626063,0.16404087351765148,0.3436319182040454,0.5889507620164126,0.00014174344436569805,0.007768125626461744,0.48366496744584153,0.696969696969697
5295,0.0005420054200542005,0.0,0.023498062015503876,0.007341867469879518,0.007707836300238576,0.05964214711729622,0.020147750167897917,0.01584248710897964,0.01285299631970002,0.0,0.0,0.0,0.0,0.0,0.0028328611898017003,0.0020505109189706433,0.09579906645921317,0.07752051582649473,0.00035435861091424523,0.3346976277981958,0.7932426438300898,0.9191919191919192
1811,0.004336043360433604,0.0034782608695652175,0.1736111111111111,0.025037650602409638,0.015599192512387594,0.05964214711729622,0.10762256548018805,0.07036694135580246,0.014671758905631554,0.03941552062868369,0.0968512486427796,0.09426386233269599,0.08035569927243331,0.010397958219113337,0.15609065155807367,0.104097604319743,0.145432318292954,0.19000586166471278,0.00035435861091424523,0.01795856999665887,0.5040146042346039,0.8484848484848485
7640,0.00975609756097561,0.020869565217391306,0.07687338501291989,0.07680722891566265,0.02587630757937236,0.019880715705765408,0.030221625251846875,0.290287926832599,0.3527882785917645,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0020505109189706433,0.03600800177817293,0.07473622508792498,0.12331679659815734,0.0031740728366187773,2.2289735353972144e-06,0.0
3347,0.04010840108401084,0.08,0.24749677002583978,0.08207831325301204,0.06313084969719214,0.5069582504970178,0.09402283411685694,0.08162182038980023,0.019199777793208805,0.07858546168958744,0.09446254071661238,0.06271510516252389,0.060630557801131774,0.0009452689290103034,0.01841359773371105,0.03349167834318718,0.5112247166036897,0.5867526377491208,0.00035435861091424523,0.010775141997995322,0.4334337114415441,0.7272727272727273
7462,0.0,0.0,0.029715762273901807,0.007341867469879518,0.004955037621581942,0.02982107355864811,0.030221625251846875,0.02773701883056764,0.0019898618151517255,0.0,0.0,0.0,0.0,0.0,0.0028328611898017003,0.0013670072793137624,0.05013336296954879,0.07400351699882766,0.0004252303330970943,0.05696625459405279,0.7600661559345306,0.9595959595959596
3442,0.0,0.0,0.18160529715762275,0.046686746987951805,0.03285006423196917,0.009940357852882704,0.0033579583613163196,0.050676246679525694,0.03734462884521908,0.04174852652259332,0.03040173724212812,0.010325047801147229,0.0,0.0009452689290103034,0.038243626062322955,0.019138101910392672,0.024005334518781955,0.07151230949589683,0.00024805102763997164,0.018376211159371866,0.45411903164473727,0.9090909090909091
1457,0.0027100271002710027,0.0017391304347826088,0.22989341085271317,0.019390060240963857,0.01523215268856671,0.05964214711729622,0.020147750167897917,0.020364388286597652,0.04434358725088536,0.0,0.0,0.0,0.0,0.00283580678703091,0.01274787535410765,0.00615153275691193,0.10224494332073794,0.08763188745603752,0.0005669737774627924,0.1526896090878717,0.7354556133355029,0.9292929292929293
2131,0.04010840108401084,0.16,0.21568152454780362,0.05158132530120482,0.02881262616993944,0.039761431411530816,0.013431833445265278,0.15771713655674482,0.04864884383028956,0.09823182711198429,0.07926167209554832,0.01950286806883365,0.0,0.006616882503072123,0.038243626062322955,0.034175181982844055,0.05645699044232051,0.06916764361078546,0.0013465627214741317,0.02088205813564985,0.6863602422448438,0.898989898989899
2328,0.022222222222222223,0.10260869565217391,0.18564276485788114,0.08057228915662651,0.03321710405579005,0.02982107355864811,0.010073875083948958,0.21546558284590822,0.4095087841122144,0.0,0.0,0.0,0.0,0.0,0.17138810198300283,0.08407094767779638,0.03378528561902645,0.05949589683470106,0.0007795889440113396,0.04259939859672569,0.4648559971647457,0.8888888888888888
6969,0.001084010840108401,0.0034782608695652175,0.009205426356589148,0.0015060240963855422,0.0016516792071939806,0.009940357852882704,0.0033579583613163196,0.002905748997277122,0.004058051524199708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733718604134252,0.012162954279015242,0.0,0.5644837955228867,0.8148084085797649,0.98989898989899
2068,0.0016260162601626016,0.0,0.12354651162790697,0.020143072289156627,0.028629106258028995,0.019880715705765408,0.020147750167897917,0.17162364514158845,0.24178209846538434,0.012278978388998036,0.021769815418023888,0.046367112810707455,0.046822958771220696,0.0,0.39879603399433433,0.3705273230579953,0.05144476550344521,0.061378956623681126,0.0004252303330970943,0.03182425659873037,0.4351963837133362,0.8484848484848485
4874,0.013550135501355014,0.06086956521739131,0.06597222222222222,0.01430722891566265,0.007524316388328133,0.009940357852882704,0.0033579583613163196,0.16785895658238636,0.1304809388236928,0.0,0.0,0.0,0.0,0.0,0.009915014164305949,0.008885547315539455,0.01733718604134252,0.012749120750293086,0.0004961020552799433,0.08027063147343802,0.7839928494528985,0.9595959595959596
4488,0.0016260162601626016,0.0017391304347826088,0.031088501291989663,0.009789156626506024,0.006606716828775922,0.10934393638170975,0.036937541974479515,0.07769801030806639,0.02743420595791959,0.0,0.0,0.0,0.0,0.0,0.009915014164305949,0.004784525477598168,0.20404534340964658,0.15797186400937868,0.0004961020552799433,0.9204811226194454,0.8353341342778238,0.8787878787878788
6921,0.007588075880758808,0.008695652173913044,0.07437015503875968,0.03614457831325301,0.03156542484859607,0.05964214711729622,0.0167897918065816,0.06595507944003473,0.01618776473855982,0.0024557956777996074,0.0010857763300760044,0.0003824091778202677,0.0,0.0,0.09206798866855524,0.10662656778647346,0.0973549677706157,0.14478311840562721,0.1991495393338058,0.002923488138990979,3.5663576566355428e-06,0.0
1731,0.025474254742547425,0.0017391304347826088,0.4580910852713178,0.04574548192771084,0.03872270141310332,0.5556660039761431,0.5562458025520484,0.05702131634664901,0.03512089438233456,0.004911591355599215,0.003257328990228013,0.001147227533460803,0.0,0.004726344645051517,0.10035410764872522,0.049109736509346906,0.408390753500778,0.5279601406799531,0.0010630758327427356,0.015703307718008687,0.4877208076908503,0.6060606060606061
5865,0.014634146341463415,0.06782608695652174,0.34181201550387597,0.0886671686746988,0.058175812075610206,0.019880715705765408,0.010073875083948958,0.04169221385140979,0.05359683355322547,0.0,0.0,0.0,0.0,0.0,0.08059490084985838,0.038891357096476536,0.0634474327628362,0.135866060961313,0.00035435861091424523,0.09438690277313733,0.4824011394512713,0.8585858585858586
1216,0.00975609756097561,0.04695652173913043,0.07517764857881137,0.009036144578313253,0.007340796476417691,0.019880715705765408,0.006715916722632639,0.0009005011536310384,0.005070758975071176,0.0,0.0,0.0,0.0,0.0,0.0014164305949008501,0.0013670072793137624,0.038452989553234056,0.03018757327080891,0.0,0.10766789174741062,0.7784587539592143,0.9393939393939394
7767,0.0027100271002710027,0.0034782608695652175,0.18483527131782945,0.04141566265060241,0.03138190493668563,0.11928429423459244,0.013431833445265278,0.05197573911353479,0.08585514894798972,0.19400785854616898,0.17698154180238873,0.08565965583173996,0.026839126919967666,0.001890537858020607,0.062322946175637405,0.04169372201906975,0.3269615470104468,0.13496483001172335,0.0006378454996456413,0.01119278316070832,0.5012997144684901,0.8484848484848485
3081,0.0016260162601626016,0.0017391304347826088,0.023013565891472867,0.006965361445783132,0.0014681592952835382,0.09940357852882703,0.0335795836131632,0.03892183689568951,0.013323519200055551,0.0,0.0,0.0,0.0,0.0,0.022662889518413602,0.01777109463107891,0.21649255390086689,0.12118991793669404,0.00014174344436569805,0.9614934847978617,0.8392210183288494,0.9090909090909091
2450,0.0005420054200542005,0.0017391304347826088,0.1386466408268734,0.0391566265060241,0.03450174343916315,0.02982107355864811,0.010073875083948958,0.009415877557175887,0.01987195333657385,0.0073673870333988214,0.02931596091205212,0.01491395793499044,0.006628940986257073,0.0009452689290103034,0.022662889518413602,0.013670072793137623,0.06112469437652812,0.049531066822977726,0.00010630758327427358,0.00693284330103575,0.4913370943546787,0.9292929292929293
4932,0.013550135501355014,0.02782608695652174,0.15253552971576229,0.04103915662650602,0.027711506698476784,0.07952286282306163,0.08394895903290799,0.0384947420628245,0.06948461912367197,0.06385068762278978,0.16503800217155265,0.12848948374760996,0.10088924818108326,0.003781075716041214,0.039660056657223795,0.03554218926215782,0.144476550344521,0.1915298944900352,0.00017717930545712261,0.007851653859004343,0.47495681363775166,0.8787878787878788
2276,0.0,0.0,0.019945090439276485,0.00941265060240964,0.0029363185905670764,0.009940357852882704,0.0033579583613163196,0.13485469869627223,0.02762197069647941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017815070015559015,0.012331477139507621,0.00021261516654854715,0.6211159371867692,0.8328109362357541,0.98989898989899
343,0.007046070460704607,0.0052173913043478265,0.04465439276485788,0.005271084337349397,0.005138557533492384,0.06958250497017891,0.020147750167897917,0.010240776196370208,0.002271508922991459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09846632585018893,0.08558030480656506,0.0,0.6139325091881056,0.8315439876782343,0.9494949494949495
2537,0.02005420054200542,0.06434782608695652,0.2437015503875969,0.04894578313253012,0.034134703615342266,0.02982107355864811,0.030221625251846875,0.008484502078277497,0.07394097632108881,0.0,0.0,0.0,0.0,0.0009452689290103034,0.00708215297450425,0.004784525477598168,0.0437875083351856,0.06814185228604924,0.0006378454996456413,0.025476110925492818,0.45698727479008644,0.9191919191919192
7714,0.001084010840108401,0.0017391304347826088,0.12152777777777778,0.029179216867469878,0.02238942925307396,0.02982107355864811,0.013431833445265278,0.005734708006068784,0.013485730157627943,0.03192534381139489,0.02714440825190011,0.029445506692160613,0.016006467259498787,0.00283580678703091,0.062322946175637405,0.03144116742421653,0.05601244721049122,0.07634818288393905,0.0,0.008018710324089542,0.4904874096429853,0.9191919191919192
2435,0.004878048780487805,0.01391304347826087,0.12104328165374677,0.031438253012048195,0.02587630757937236,0.019880715705765408,0.006715916722632639,0.16696676774709654,0.10596875216998819,0.1475933202357564,0.20564603691639524,0.1302868068833652,0.06901374292643493,0.0,0.12492917847025498,0.10819862615768429,0.037197154923316295,0.06343053927315358,0.0,0.007601069161376545,0.4834072981051496,0.8787878787878788
6836,0.004336043360433604,0.0034782608695652175,0.3066860465116279,0.06645331325301204,0.04844925674435676,0.23856858846918488,0.023505708529214235,0.06512305595654795,0.015828900770779808,0.01964636542239686,0.01194353963083605,0.0030592734225621415,0.0,0.00283580678703091,0.005665722379603401,0.003417518198284406,0.2540564569904423,0.25454279015240333,0.0005669737774627924,0.01946207818242566,0.7619478553931129,0.8383838383838383
4099,0.016260162601626018,0.008695652173913044,0.4706072351421189,0.1248117469879518,0.1058909891723252,0.5467196819085487,0.07387508394895903,0.10936992231148948,0.023206166238455662,0.1743614931237721,0.13789359391965256,0.08030592734225621,0.07308003233629749,0.0009452689290103034,0.13031161473087818,0.07791941492088446,0.5739053122916203,0.5978898007033998,0.07016300496102056,0.0005846976277981958,1.6048609454859944e-05,0.0
5703,0.0005420054200542005,0.0017391304347826088,0.08099160206718346,0.010542168674698794,0.00807487612405946,0.019880715705765408,0.010073875083948958,0.0015239250292217572,0.00251371432539407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039342076016892644,0.027256740914419694,0.00035435861091424523,0.17181757434012696,0.7671547375718009,0.9696969696969697
1926,0.016802168021680216,0.020869565217391306,0.3631298449612403,0.078125,0.04899981648008809,0.23807157057654074,0.0871390194761585,0.27440466978127914,0.06410999236164155,0.0,0.0,0.0,0.0,0.0,0.03958923512747876,0.025255459485321756,0.38641920426761506,0.3447098475967175,0.002126151665485471,0.21491814233210826,0.5949977375918616,0.7878787878787878
5519,0.0,0.0,0.5327842377260982,0.05120481927710843,0.03780510185355111,0.009940357852882704,0.0033579583613163196,0.011907989760807102,0.08148378584820498,0.048993123772102166,0.04549402823018459,0.02441682600382409,0.012586903799514956,0.001890537858020607,0.0084985835694051,0.004784525477598168,0.017081573683040675,0.032319753810082064,0.0005669737774627924,0.006682258603407952,0.4510189752517068,0.8585858585858586
4487,0.002168021680216802,0.0017391304347826088,0.20373062015503876,0.08151355421686747,0.01853551110295467,0.039761431411530816,0.023505708529214235,0.20598953993692928,0.046730643705298246,0.08828585461689588,0.07801302931596091,0.027476099426386232,0.0,0.022639190849796768,0.11168555240793201,0.05526126926625884,0.0630028895310069,0.0915518757327081,0.00148830616583983,0.02071500167056465,0.4345958982429002,0.898989898989899
3329,0.0005420054200542005,0.0,0.3550549095607235,0.048569277108433735,0.04092494035602863,0.039761431411530816,0.020147750167897917,0.10607666094963883,0.29888702173460174,0.0024557956777996074,0.002171552660152009,0.0007648183556405354,0.0,0.00850742036109273,0.015580736543909351,0.007518540036225693,0.10357857301622583,0.06975381008206331,0.0004252303330970943,0.022970263949214833,0.4479572572034852,0.8282828282828283
4476,0.016260162601626018,0.06782608695652174,0.01106266149870801,0.0037650602409638554,0.0029363185905670764,0.009940357852882704,0.0033579583613163196,0.00015160085355634623,0.005234080966599542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733718604134252,0.012162954279015242,0.00035435861091424523,0.24365185432676245,0.7610206024023877,0.9797979797979798
7797,0.002168021680216802,0.0,0.21996124031007752,0.07737198795180723,0.06680124793540099,0.039761431411530816,0.0167897918065816,0.05128700416526314,0.06675758627873064,0.029469548133595286,0.09120521172638438,0.10133843212237094,0.08617623282134196,0.035920219302391525,0.1189801699716714,0.07381839308294316,0.07068237386085797,0.0627198124267292,0.00017717930545712261,0.00684931506849315,0.4917454423063635,0.8787878787878788
7377,0.0032520325203252032,0.0034782608695652175,0.0690406976744186,0.030873493975903613,0.01688383189576069,0.02982107355864811,0.010073875083948958,0.2704392981078393,0.009316575237830707,0.05636051080550098,0.07149837133550489,0.05609942638623327,0.036628940986257075,0.03398241799792041,0.08059490084985838,0.047059225590376265,0.056123583018448546,0.11962924970691678,0.0007795889440113396,0.014283327764784496,0.4629265976725058,0.9292929292929293
4751,0.010298102981029811,0.020869565217391306,0.24668927648578812,0.02993222891566265,0.027711506698476784,0.05964214711729622,0.0167897918065816,0.08551594362031546,0.19988834108742448,0.5943025540275049,0.5450597176981542,0.1954110898661568,0.01924009700889248,0.020795916438226675,0.026912181303116147,0.02392262738799084,0.1164703267392754,0.07781359906213366,0.0012048192771084338,0.016371533578349484,0.6799764620394662,0.8282828282828283
7084,0.001084010840108401,0.0017391304347826088,0.08559431524547803,0.028426204819277108,0.01119471462653698,0.049701789264413515,0.023505708529214235,0.052421437706496786,0.005837372404694119,0.0,0.0,0.0,0.0,0.0,0.0028328611898017003,0.0013670072793137624,0.08913091798177374,0.07341735052754983,0.0005669737774627924,0.12078182425659872,0.7654357531813025,0.9292929292929293
7998,0.001084010840108401,0.0017391304347826088,0.3138727390180879,0.05967620481927711,0.02312350890071573,0.019880715705765408,0.013431833445265278,0.5351399299627806,0.08596569682660926,0.0,0.0,0.0,0.0,0.0009452689290103034,0.039660056657223795,0.022555620108677076,0.04601022449433208,0.07898593200468933,0.00024805102763997164,0.028149014366855997,0.43923082581240513,0.8585858585858586
7603,0.0005420054200542005,0.0017391304347826088,0.11353359173126615,0.034826807228915665,0.022022389429253074,0.019880715705765408,0.030221625251846875,0.0015987358942926434,0.008817720991597805,0.01964636542239686,0.008686210640608035,0.0030592734225621415,0.0,0.001890537858020607,0.00424929178470255,0.0020505109189706433,0.030673482996221385,0.023446658851113716,0.0007087172218284905,0.01545272302038089,0.49211277714499696,0.9494949494949495
1045,0.007588075880758808,0.0,0.056282299741602065,0.017884036144578314,0.009726555331253441,0.019880715705765408,0.006715916722632639,0.0692649654385678,0.0038636205819040344,0.041625736738703345,0.1007600434310532,0.09120458891013385,0.07390460792239288,0.00283580678703091,0.06784702549575071,0.09278561908342162,0.025727939542120472,0.07253810082063306,0.0004961020552799433,0.00684931506849315,0.7734564915510758,0.8484848484848485
5656,0.015176151761517615,0.0034782608695652175,0.134609173126615,0.028426204819277108,0.02587630757937236,0.02982107355864811,0.013431833445265278,0.06996478347796108,0.04975487813346295,0.0,0.0,0.0,0.0,0.001890537858020607,0.10842776203966006,0.09104268480229658,0.07490553456323629,0.15863130128956623,0.0004252303330970943,0.05471099231540261,0.4556712888147879,0.8787878787878788
4371,0.005420054200542005,0.0017391304347826088,0.31791020671834624,0.09299698795180723,0.07010460634978895,0.36779324055666,0.040295500335795834,0.24487456513710773,0.03312881049927088,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.003417518198284406,0.4065347855078907,0.38393903868698714,0.0008504606661941885,0.671817574340127,0.817659265731538,0.7777777777777778
2032,0.011382113821138212,0.022608695652173914,0.40059754521963825,0.08640813253012049,0.07542668379519178,0.3777335984095427,0.2585627938213566,0.0745298295460168,0.09171251996389139,0.046660117878192534,0.06514657980456026,0.03326959847036329,0.011479385610347614,0.0,0.056657223796034,0.03075766378455965,0.3545232273838631,0.365767878077374,0.00017717930545712261,0.006765786835950551,0.4862019851238306,0.6666666666666666
944,0.01084010840108401,0.02434782608695652,0.3402777777777778,0.033509036144578314,0.028262066434208113,0.049701789264413515,0.0335795836131632,0.08095841822123512,0.06913019929171585,0.04174852652259332,0.13029315960912052,0.11778202676864245,0.13354890864995958,0.003781075716041214,0.042492917847025496,0.03349167834318718,0.10757946210268948,0.13379249706916765,0.0009922041105598866,0.018459739391914465,0.6868345678131763,0.8383838383838383
6011,0.001084010840108401,0.0,0.218265503875969,0.03068524096385542,0.011378234538447421,0.07952286282306163,0.040295500335795834,0.06001573007289903,0.010980904103881675,0.0,0.0,0.0,0.0,0.0,0.005665722379603401,0.0041010218379412865,0.1475883529673261,0.1273446658851114,0.0002834868887313962,0.1528566655529569,0.7817135011156012,0.9090909090909091
5932,0.01842818428184282,0.0017391304347826088,0.22125322997416022,0.039344879518072286,0.033584143879610937,0.45626242544731604,0.3250503693754197,0.049547750508535764,0.03062787306437053,0.0,0.0,0.0,0.0,0.0,0.11310198300283288,0.05799528382488636,0.4081684818848633,0.4930026377491207,0.0,0.13239224858002005,0.4938941727944864,0.696969696969697
8177,0.0016260162601626016,0.0034782608695652175,0.07517764857881137,0.021460843373493976,0.009543035419342998,0.039761431411530816,0.053559435862995296,0.06106506130730601,0.013029650718700091,0.07846267190569745,0.14951140065146581,0.10839388145315487,0.09987873888439773,0.001890537858020607,0.22053824362606234,0.1527972386452958,0.09205378973105134,0.14478311840562721,0.0005669737774627924,0.011276311393250919,0.44269063853404866,0.898989898989899
7338,0.023848238482384824,0.10260869565217391,0.16812015503875968,0.041792168674698794,0.025509267755551478,0.07952286282306163,0.010073875083948958,0.018506387224995854,0.019828067495312827,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0020505109189706433,0.08646365859079795,0.09232121922626026,0.0011339475549255848,0.05788506515202138,0.4336227283973457,0.9191919191919192
2431,0.007046070460704607,0.0,0.20066214470284238,0.07737198795180723,0.06514956872820701,0.3379721669980119,0.040295500335795834,0.08607920214410314,0.012894104576071106,0.0,0.0,0.0,0.0,0.0,0.00708215297450425,0.003417518198284406,0.39008668593020673,0.3669402110199297,0.0007087172218284905,0.031490143668559976,0.776863700497284,0.797979797979798
3086,0.0032520325203252032,0.006956521739130435,0.35061369509043927,0.039909638554216864,0.02422462837217838,0.06958250497017891,0.11081262592343855,0.01666738574817396,0.037707936948823,0.024557956777996073,0.018458197611292075,0.00650095602294455,0.0,0.0,0.00424929178470255,0.003417518198284406,0.11891531451433653,0.09100234466588511,0.0009922041105598866,0.02363848980955563,0.6442272928893515,0.8282828282828283
6469,0.001084010840108401,0.0017391304347826088,0.004925710594315245,0.001694277108433735,0.0016516792071939806,0.009940357852882704,0.0033579583613163196,0.0044965683979114705,0.004008610513158808,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0041010218379412865,0.01733718604134252,0.012456037514654163,7.087172218284902e-05,0.6007350484463748,0.8234403314929442,0.98989898989899
6676,0.01084010840108401,0.022608695652173914,0.3349483204134367,0.07473644578313253,0.0534042943659387,0.1496023856858847,0.053895231699126925,0.09330498173071176,0.07981112422748421,0.0,0.0,0.0,0.0,0.0,0.08371104815864024,0.04794778032193021,0.20312291620360082,0.256521101992966,0.0005315379163713678,0.194537253591714,0.4880631780258873,0.8080808080808081
8071,0.001084010840108401,0.0,0.023821059431524547,0.004894578313253012,0.0042209579739401724,0.10934393638170975,0.05020147750167898,0.0280366581155341,0.020799666689813208,0.0,0.0,0.0,0.0,0.0,0.025424929178470255,0.018420423088752944,0.2016448099577684,0.13294255568581478,0.00021261516654854715,0.19888072168392917,0.8098404723640716,0.8585858585858586
1102,0.022222222222222223,0.09739130434782609,0.09318475452196383,0.03407379518072289,0.04477885850614792,0.019880715705765408,0.0335795836131632,0.008889826553582194,0.07672967155058677,0.0,0.0,0.0,0.0,0.0,0.015580736543909351,0.012952393971497897,0.05191153589686597,0.04372801875732708,0.00035435861091424523,0.0975609756097561,0.6876147085505654,0.9292929292929293
88,0.002168021680216802,0.0017391304347826088,0.08406007751937984,0.015060240963855422,0.005872637181134153,0.10934393638170975,0.13096037609133646,0.156072880823917,0.1511328379973613,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0020505109189706433,0.12024894420982442,0.10961313012895664,0.0007795889440113396,0.4657534246575342,0.8186578458753959,0.9393939393939394
5327,0.002168021680216802,0.0017391304347826088,0.07719638242894057,0.018072289156626505,0.013213433657551845,0.02982107355864811,0.040295500335795834,0.1086720833955108,0.043011457537670994,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0020505109189706433,0.0591242498332963,0.05246189917936694,0.0005669737774627924,0.12128299365185433,0.6897518483763042,0.9494949494949495
235,0.001084010840108401,0.0,0.16400193798449614,0.030873493975903613,0.02477518810790971,0.06958250497017891,0.023505708529214235,0.1107933078712509,0.10451940837441845,0.0,0.0,0.0,0.0,0.001890537858020607,0.17811614730878186,0.11937391066607429,0.08563014003111803,0.17360052754982416,7.087172218284902e-05,0.051954560641496825,0.4695586855297267,0.8282828282828283
7267,0.011382113821138212,0.010434782608695653,0.3536821705426357,0.09337349397590361,0.02899614608184988,0.05964214711729622,0.07370718603089321,0.13145852291686375,0.03090563155336435,0.0,0.0,0.0,0.0,0.020748652991776157,0.13427762039660057,0.10642151669457639,0.07875083351855969,0.1440577373974209,0.00035435861091424523,0.055713331105913796,0.43986563747528623,0.8080808080808081
5095,0.023306233062330622,0.0,0.21988049095607234,0.029743975903614456,0.012662873921820517,0.5566600397614313,0.5574210879785091,0.08575225095601556,0.013639608360530518,0.0,0.0,0.0,0.0,0.001890537858020607,0.1189801699716714,0.08817196951573766,0.3945321182484997,0.5002930832356389,0.0004252303330970943,0.02931840962245239,0.4932785303040097,0.6666666666666666
4416,0.04552845528455285,0.0817391304347826,0.19945090439276486,0.06570030120481928,0.05230317489447605,0.09940357852882703,0.0335795836131632,0.11436206321241021,0.10608763280327756,0.0,0.0,0.0,0.0,0.0009452689290103034,0.5583569405099151,0.32879942585694266,0.1315403422982885,0.24408704572098477,0.0,0.07876712328767123,0.4874952355690681,0.797979797979798
3687,0.004878048780487805,0.006956521739130435,0.07695413436692507,0.025978915662650603,0.02147182969352175,0.009940357852882704,0.0033579583613163196,0.04452711023044517,0.03434094854523991,0.14243614931237722,0.11074918566775244,0.03479923518164436,0.0,0.001890537858020607,0.11189801699716716,0.07108437852431564,0.02044898866414759,0.04938452520515826,0.0,0.02480788506515202,0.4216295133927875,0.9090909090909091
7764,0.004878048780487805,0.0017391304347826088,0.2800387596899225,0.07981927710843373,0.04019086070838686,0.16848906560636182,0.06027535258562793,0.04511134746242733,0.023315603083119227,0.06863948919449901,0.07584147665580891,0.0744168260038241,0.05373484236054971,0.004726344645051517,0.03250708215297451,0.023888452206007996,0.23402978439653258,0.21966588511137164,0.0008504606661941885,0.008770464416972937,0.4430245387696512,0.8080808080808081
4017,0.005962059620596206,0.0052173913043478265,0.023578811369509043,0.005082831325301205,0.004955037621581942,0.019880715705765408,0.006715916722632639,0.02103174870199191,0.0023942781751267275,0.0,0.0,0.0,0.0,0.0,0.0028328611898017003,0.0020505109189706433,0.0368192931762614,0.0291031652989449,0.00021261516654854715,0.46550283995990643,0.8281875993286332,0.9797979797979798
6015,0.0005420054200542005,0.0,0.19904715762273903,0.013365963855421686,0.027160946962745458,0.019880715705765408,0.006715916722632639,0.002175056632616508,0.011969168807721685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03267392753945321,0.026670574443141852,0.0004252303330970943,0.051536919478783826,0.7668275242568044,0.9393939393939394
3355,0.004878048780487805,0.01565217391304348,0.11611757105943152,0.014495481927710843,0.00880895577170123,0.009940357852882704,0.0033579583613163196,0.0027683978323057067,0.012338587598083466,0.0,0.0,0.0,0.0,0.0,0.005665722379603401,0.0027340145586275248,0.017114914425427875,0.05099648300117233,0.00017717930545712261,0.07776478449716004,0.45043364680131154,0.9494949494949495
2793,0.015176151761517615,0.06782608695652174,0.003875968992248062,0.0015060240963855422,0.0014681592952835382,0.009940357852882704,0.0033579583613163196,0.0033486768174587184,0.00391639469481286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02240497888419649,0.012140973036342323,0.0,0.1526060808553291,0.7882461767531435,0.9696969696969697
2659,0.001084010840108401,0.0,0.21140180878552972,0.030308734939759035,0.026059827491282803,0.039761431411530816,0.0167897918065816,0.2963610649425599,0.012446913408791057,0.029469548133595286,0.014115092290988058,0.00497131931166348,0.0,0.00283580678703091,0.0,0.0,0.05579017559457658,0.050849941383352866,0.0006378454996456413,0.01687270297360508,0.7618323945639793,0.9292929292929293
1657,0.001084010840108401,0.0017391304347826088,0.08131459948320413,0.017131024096385544,0.010093595155074325,0.019880715705765408,0.010073875083948958,0.11785719516254739,0.031002847024512187,0.0,0.0,0.0,0.0,0.0,0.0708215297450425,0.06424934212774683,0.04156479217603912,0.0354630715123095,0.0005669737774627924,0.3103909121282994,0.7895670664702198,0.8787878787878788
4092,0.015718157181571817,0.07478260869565218,0.07073643410852713,0.01976656626506024,0.014681592952835382,0.05964214711729622,0.020147750167897917,0.10989003594483945,0.012292479688910493,0.012278978388998036,0.006514657980456026,0.002294455066921606,0.0,0.007562151432082428,0.3087818696883853,0.14968729708485695,0.09535452322738386,0.1381887456037515,0.0007087172218284905,0.020297360507851653,0.46988723622884426,0.9191919191919192
7645,0.004336043360433604,0.0017391304347826088,0.6895187338501292,0.31833584337349397,0.28225362451826025,0.25844930417495027,0.023505708529214235,0.6321332060888919,0.6061290188181376,0.0,0.0,0.0,0.0,0.0009452689290103034,0.052407932011331454,0.036225692901814696,0.28384085352300514,0.30641852286049237,0.0,0.045355830270631475,0.48761203378232293,0.6262626262626263
